filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	calibration_strand_genome_template	calibration_strand_identity_template	calibration_strand_accuracy_template	aligned_speed_bps_template	barcode_arrangement	barcode_score	barcode_full_arrangement	front_score	rear_score	front_begin_index	front_foundseq_length	rear_end_index	rear_foundseq_length	kit	variant
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1331_ch_292_strand.fast5	39ef35ea-1b5f-43c4-8d93-f52c19caebdb	706428a8d692e82371236c51e1f9f82ab0f74fa2	292	304.20325	1.17725	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_13382_ch_382_strand.fast5	5b962f70-cc17-47df-bf9d-5a967f6b0245	706428a8d692e82371236c51e1f9f82ab0f74fa2	382	1553.046	1.0935	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_13416_ch_231_strand.fast5	1939d96c-3425-4d03-b5e3-b2220aa0675a	706428a8d692e82371236c51e1f9f82ab0f74fa2	231	1987.68	1.0935	874	False	0.0	874	1.0935	874	38	3.07	-0.0016	filtered_out	-1.0	-1.0	0.0	unclassified	23.843137741088867	RLB05	23.843137741088867	-3.6470587253570557	2	28	6	22	RLB	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_13499_ch_231_strand.fast5	aa0844d0-9c4d-4cf6-9287-3075cb1eaa8c	706428a8d692e82371236c51e1f9f82ab0f74fa2	231	2027.55225	1.096	876	False	0.0	876	1.096	876	24	2.323	-0.0025	filtered_out	-1.0	-1.0	0.0	unclassified	26.461538314819336	NB02_var2	4.400000095367432	26.461538314819336	1	23	0	23	NB	var2
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_13509_ch_506_strand.fast5	bf53222c-330a-4032-87de-a441b22400a9	706428a8d692e82371236c51e1f9f82ab0f74fa2	506	1713.8585	4.398	3518	True	0.0	3518	4.398	3518	1584	10.046	-0.0015	filtered_out	-1.0	-1.0	0.0	barcode05	81.09803771972656	RAB05_var1	81.09803771972656	69.49019622802734	45	51	0	49	RAB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1357_ch_24_strand.fast5	188e1576-bfcf-4323-99df-4bfba87983a4	706428a8d692e82371236c51e1f9f82ab0f74fa2	24	211.84475	1.165	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_13679_ch_13_strand.fast5	64a14072-424e-4db2-9233-978cfc79c96e	706428a8d692e82371236c51e1f9f82ab0f74fa2	13	1589.5955	4.04975	3130	True	0.13625	3130	3.9135	3130	1571	9.836	-0.0014	filtered_out	-1.0	-1.0	0.0	barcode04	87.09803771972656	RAB04_var1	87.09803771972656	75.2549057006836	61	47	4	47	RAB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_13759_ch_189_strand.fast5	72f55ef2-44c6-4d48-9528-1726e45b182d	706428a8d692e82371236c51e1f9f82ab0f74fa2	189	2056.4935	1.01575	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_13807_ch_249_strand.fast5	933f3ae4-edaa-4227-af48-1bb58ae9286d	706428a8d692e82371236c51e1f9f82ab0f74fa2	249	1641.99375	3.27975	2595	True	0.035	2595	3.24475	2595	1273	10.109	-0.0018	filtered_out	-1.0	-1.0	0.0	unclassified	59.17647171020508	RAB03_var2	59.17647171020508	26.039215087890625	45	47	54	37	RAB	var2
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_13834_ch_442_strand.fast5	b878ef8c-d432-46c6-9e67-9407c25d6026	706428a8d692e82371236c51e1f9f82ab0f74fa2	442	1620.18825	1.12925	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_13868_ch_425_strand.fast5	3811af4c-b9e1-4879-a91e-8c15f4fac93c	706428a8d692e82371236c51e1f9f82ab0f74fa2	425	1654.65325	5.09	4039	True	0.041	4039	5.049	4039	1555	8.989	-0.0015	filtered_out	-1.0	-1.0	0.0	barcode04	84.54901885986328	RAB04_var1	84.54901885986328	24.509803771972656	53	50	7	43	RAB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_14001_ch_312_strand.fast5	ef778371-d118-4120-a477-953fc34710ff	706428a8d692e82371236c51e1f9f82ab0f74fa2	312	1603.18175	4.06825	3254	True	0.0	3254	4.06825	3254	1570	7.811	-0.0013	filtered_out	-1.0	-1.0	0.0	barcode06	82.1568603515625	RAB06_var1	69.13725280761719	82.1568603515625	39	47	0	45	RAB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1402_ch_127_strand.fast5	67fc2a17-2285-4464-a2f4-1e89dc377870	706428a8d692e82371236c51e1f9f82ab0f74fa2	127	405.04575	1.44025	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_14064_ch_462_strand.fast5	46e42e91-d324-46bd-8a6a-b4d926a416e8	706428a8d692e82371236c51e1f9f82ab0f74fa2	462	1711.465	1.10975	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_14114_ch_48_strand.fast5	f856f825-35db-459a-ab5f-88c90cf9ffb2	706428a8d692e82371236c51e1f9f82ab0f74fa2	48	1852.63275	3.25875	2607	True	0.0	2607	3.25875	2607	1475	7.531	-0.0017	filtered_out	-1.0	-1.0	0.0	barcode09	67.52941131591797	RAB09_var1	43.92156982421875	67.52941131591797	58	48	1	46	RAB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_14266_ch_228_strand.fast5	6c920a61-18cb-4f48-a1e8-da0dc793cea3	706428a8d692e82371236c51e1f9f82ab0f74fa2	228	1590.35775	1.0355	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_14357_ch_21_strand.fast5	69992dba-3811-492d-b80a-30207ca60128	706428a8d692e82371236c51e1f9f82ab0f74fa2	21	1337.55825	1.06325	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_14408_ch_488_strand.fast5	965c3d83-bc8c-48e5-90a6-2bb3b403753b	706428a8d692e82371236c51e1f9f82ab0f74fa2	488	1731.6535	1.2615	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_14753_ch_366_strand.fast5	635350a7-bee2-44f0-9ca2-3fc5ada3b59d	706428a8d692e82371236c51e1f9f82ab0f74fa2	366	1725.4155	1.0265	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_14986_ch_58_strand.fast5	e4e52493-909f-4e5e-8e82-abd3b022a7b7	706428a8d692e82371236c51e1f9f82ab0f74fa2	58	1863.148	1.05425	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_15015_ch_438_strand.fast5	14c695b0-748c-46b4-9986-19644e279c3e	706428a8d692e82371236c51e1f9f82ab0f74fa2	438	1910.5885	5.111	4088	True	0.0	4088	5.111	4088	1606	9.511	-0.0021	filtered_out	-1.0	-1.0	0.0	barcode07	77.29412078857422	RAB07_var1	64.07843017578125	77.29412078857422	75	45	3	54	RAB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_15060_ch_206_strand.fast5	f715d2d8-49e8-4628-b704-4f95576025d4	706428a8d692e82371236c51e1f9f82ab0f74fa2	206	2018.80175	1.31925	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_15077_ch_375_strand.fast5	8cd4f89f-23ad-427f-92e0-ddf0a8be9bc9	706428a8d692e82371236c51e1f9f82ab0f74fa2	375	1744.9655	1.26375	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1527_ch_504_strand.fast5	b989dc04-4e34-42dd-b4aa-d7c76b51cc6f	706428a8d692e82371236c51e1f9f82ab0f74fa2	504	861.8565	1.04825	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_15342_ch_114_strand.fast5	a4d69944-e275-478a-99d7-a5d06ba02cfe	706428a8d692e82371236c51e1f9f82ab0f74fa2	114	1767.07	1.39425	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_15617_ch_483_strand.fast5	911c259f-f077-4ffd-88bb-f267d4972579	706428a8d692e82371236c51e1f9f82ab0f74fa2	483	1876.3015	1.3015	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_15720_ch_279_strand.fast5	9b674d9e-e402-4d6b-9246-3baea58ccefd	706428a8d692e82371236c51e1f9f82ab0f74fa2	279	1730.52575	3.98775	3071	True	0.14875	3071	3.839	3071	1559	10.811	-0.0017	filtered_out	-1.0	-1.0	0.0	barcode01	84.39215850830078	RAB01_var2	84.39215850830078	72.90196228027344	55	50	1	48	RAB	var2
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_15849_ch_95_strand.fast5	d6664a08-8fcb-49ee-bc90-652c1642fca6	706428a8d692e82371236c51e1f9f82ab0f74fa2	95	1853.26475	1.212	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_15947_ch_478_strand.fast5	8ea350fc-0f90-4229-8c4b-94a8fb5d3e8d	706428a8d692e82371236c51e1f9f82ab0f74fa2	478	1942.30075	1.09525	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1602_ch_235_strand.fast5	c69f7768-5e1b-4424-8629-784d1dd4a151	706428a8d692e82371236c51e1f9f82ab0f74fa2	235	241.949	1.10825	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_16080_ch_359_strand.fast5	805c5b37-9302-44d9-9c5e-4c63c5982f40	706428a8d692e82371236c51e1f9f82ab0f74fa2	359	1864.7855	4.06375	3226	True	0.03125	3226	4.0325	3226	1556	10.599	-0.0014	filtered_out	-1.0	-1.0	0.0	barcode09	92.70587921142578	RAB09_var2	75.09803771972656	92.70587921142578	56	53	2	51	RAB	var2
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_16093_ch_287_strand.fast5	07fd68be-4f76-4316-ab61-0403c62be85c	706428a8d692e82371236c51e1f9f82ab0f74fa2	287	2112.95325	1.032	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_16149_ch_162_strand.fast5	43346dff-c720-4c8a-aff8-7d7a00ee9490	706428a8d692e82371236c51e1f9f82ab0f74fa2	162	1906.784	1.139	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_16366_ch_14_strand.fast5	0350cb02-ba4d-46eb-9ea0-aa89444b1669	706428a8d692e82371236c51e1f9f82ab0f74fa2	14	1929.814	1.45725	1165	False	0.0	1165	1.45725	1165	28	4.289	-0.0024	filtered_out	-1.0	-1.0	0.0	unclassified	21.128204345703125	NB09_var1	21.128204345703125	7.02222204208374	2	26	2	26	NB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_16458_ch_58_strand.fast5	eaee1267-edae-445a-b366-3573791ea33c	706428a8d692e82371236c51e1f9f82ab0f74fa2	58	2066.61225	1.25725	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_16525_ch_245_strand.fast5	a539bc97-1755-4082-b310-80128493dc50	706428a8d692e82371236c51e1f9f82ab0f74fa2	245	1952.32575	1.102	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1662_ch_254_strand.fast5	d5b0cd93-a265-4932-b47e-16e02515bd3a	706428a8d692e82371236c51e1f9f82ab0f74fa2	254	315.04475	1.1725	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1695_ch_166_strand.fast5	bbd51e2d-0dc6-4f31-a085-4ec71dd91f26	706428a8d692e82371236c51e1f9f82ab0f74fa2	166	222.981	2.2155	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1720_ch_374_strand.fast5	8ce9da63-fceb-4ea2-b777-5a833f5557c8	706428a8d692e82371236c51e1f9f82ab0f74fa2	374	221.58175	1.438	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_17270_ch_487_strand.fast5	97214851-489b-499e-ba51-a03b7ffc813b	706428a8d692e82371236c51e1f9f82ab0f74fa2	487	2057.36925	4.184	3347	True	0.0	3347	4.184	3347	1602	10.358	-0.0019	filtered_out	-1.0	-1.0	0.0	barcode09	81.21568298339844	RAB09_var1	81.21568298339844	77.80392456054688	50	51	2	52	RAB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_17409_ch_320_strand.fast5	1bde5d8e-c590-41ea-8c69-b469c8a6b2b6	706428a8d692e82371236c51e1f9f82ab0f74fa2	320	1861.6445	3.698	2898	True	0.0755	2898	3.6225	2898	1561	10.545	-0.0018	filtered_out	-1.0	-1.0	0.0	barcode07	86.23529052734375	RAB07_var1	69.01960754394531	86.23529052734375	52	53	2	49	RAB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_17450_ch_425_strand.fast5	ec35f335-5591-4aff-9a03-3823e3faec4d	706428a8d692e82371236c51e1f9f82ab0f74fa2	425	2022.91	1.46825	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1763_ch_188_strand.fast5	d5b5ee62-8cec-4564-8a27-3ee9c36ccac8	706428a8d692e82371236c51e1f9f82ab0f74fa2	188	326.51975	1.093	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_17790_ch_95_strand.fast5	c4021d30-3709-40a9-b656-f3c5b0357397	706428a8d692e82371236c51e1f9f82ab0f74fa2	95	2069.701	1.34775	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1838_ch_49_strand.fast5	144e1412-19b3-4b10-b14c-ccbbda798b8e	706428a8d692e82371236c51e1f9f82ab0f74fa2	49	817.89325	1.22325	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_18840_ch_161_strand.fast5	922cb466-0f92-4dc6-b2d6-6394ca8f4d5e	706428a8d692e82371236c51e1f9f82ab0f74fa2	161	1887.1795	1.2635	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_1986_ch_302_strand.fast5	e177a1b7-1fa2-4c87-97ae-bfec1dd8f0d0	706428a8d692e82371236c51e1f9f82ab0f74fa2	302	293.697	1.3805	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_204_ch_292_strand.fast5	46966b65-6f6d-4327-8515-5e06db21b9a8	706428a8d692e82371236c51e1f9f82ab0f74fa2	292	59.69075	1.162	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_20526_ch_158_strand.fast5	d5b835ff-81e5-4f2d-a524-367ef36e14c2	706428a8d692e82371236c51e1f9f82ab0f74fa2	158	2111.14325	2.08975	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2068_ch_365_strand.fast5	7ca93eb5-cd43-4b16-8a01-1fe9ef563725	706428a8d692e82371236c51e1f9f82ab0f74fa2	365	285.8905	3.68075	2859	False	0.106	2859	3.57475	2859	1185	5.415	-0.0015	filtered_out	-1.0	-1.0	0.0	unclassified	37.960784912109375	RAB03_var2	23.80392074584961	37.960784912109375	61	34	47	33	RAB	var2
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_20726_ch_247_strand.fast5	58185d38-52fd-481f-a899-31eb583ea2fd	706428a8d692e82371236c51e1f9f82ab0f74fa2	247	1575.585	1.10225	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2077_ch_50_strand.fast5	757189e6-74a4-4f99-85fe-33ed5b039a27	706428a8d692e82371236c51e1f9f82ab0f74fa2	50	310.6785	1.101	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2109_ch_81_strand.fast5	c0181f19-c0a7-44d1-b30b-c12a1102b993	706428a8d692e82371236c51e1f9f82ab0f74fa2	81	333.1935	1.04875	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2245_ch_483_strand.fast5	4e4445d3-db5e-45eb-96f5-beb848ca0b47	706428a8d692e82371236c51e1f9f82ab0f74fa2	483	351.254	1.1415	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2340_ch_170_strand.fast5	17bf5005-5d0b-46f8-b797-e314c582a9a6	706428a8d692e82371236c51e1f9f82ab0f74fa2	170	353.60575	1.09325	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2347_ch_167_strand.fast5	6004a5c8-0221-4827-b54a-ce06dba1fead	706428a8d692e82371236c51e1f9f82ab0f74fa2	167	411.05925	1.41875	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2395_ch_312_strand.fast5	05589adf-7811-4810-9d10-f9f09749f943	706428a8d692e82371236c51e1f9f82ab0f74fa2	312	270.214	1.029	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2444_ch_158_strand.fast5	e92d8558-2dc4-49c1-b162-101b63c48d79	706428a8d692e82371236c51e1f9f82ab0f74fa2	158	309.26575	1.25525	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2488_ch_408_strand.fast5	6925c034-e2a9-466a-8b7f-d5f3b9c51da3	706428a8d692e82371236c51e1f9f82ab0f74fa2	408	442.74925	1.28325	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2502_ch_512_strand.fast5	49d11c35-dd77-4a91-bfe9-02b64a48da3b	706428a8d692e82371236c51e1f9f82ab0f74fa2	512	350.8385	3.69875	2860	False	0.12375	2860	3.575	2860	1280	5.347	-0.0014	filtered_out	-1.0	-1.0	0.0	barcode05	65.2549057006836	RAB05_var1	15.56862735748291	65.2549057006836	17	44	4	54	RAB	var1
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2542_ch_13_strand.fast5	bb435dbc-b851-47bd-b946-537cd31b0e9e	706428a8d692e82371236c51e1f9f82ab0f74fa2	13	327.41875	1.04	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
BD105_CAMERA_20180226_FAH57783_MN23500_sequencing_run_porevita_fingerscrossed1_49232_read_2619_ch_254_strand.fast5	3ba76bea-dde4-49ef-806f-9c08c921d006	706428a8d692e82371236c51e1f9f82ab0f74fa2	254	488.655	1.05325	0	False	0.0	0	0.0	0	0	0.0	0.0	no_match	-1.0	-1.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
